key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Expelled: American Indian,Expelled: Black,Expelled: Asian,Expelled: Spanish Surname,Expelled: Other,Expelled: Total,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Bilingual Instruction,Bilingual Teachers,Bilingual Pupils,Bilingual Material,New School Property,New School Construction,New School Capacity,New School (Greater Minority) Composition,Year,State Code,Assurance,Litigation Code,Selection Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other
1341,2003240,LANIER COUNTY,VALDOSTA HIGHWAY,Lakeland,Lanier,Georgia,31635,RICHARD B YOUNG,3,1,591,0,4,814,0,0,1410,0,0,0,0,0,0,0,15,0,1,11,0,0,49,0,1,13,0,0,53,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,2003270,LEE COUNTY,COURTHOUSE,Leesburg,Lee,Georgia,31763,ROBERT A CLAY,0,0,990,1,0,1047,0,13,2026,0,0,0,0,0,0,0,120,20,0,32,0,0,51,0,0,36,0,0,56,0,0,0,0,0,4,0,0,0,0,0,1,1,0,3,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2003300,LIBERTY COUNTY,PO BOX 93,Hinesville,Liberty,Georgia,3131,E M EDWARDS,5,4,1804,17,10,1784,0,4,3615,0,0,0,0,0,0,6,10,3,0,66,0,0,83,0,0,72,0,0,92,0,0,2,0,0,8,0,0,0,0,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,2003330,LINCOLN,BOX 38,Lincolnton,Lincoln,Georgia,30817,J R FREEMAN,2,0,834,0,0,652,0,0,1486,0,0,0,0,0,0,0,40,45,0,24,0,0,34,0,0,25,0,0,39,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,2003360,LONG COUNTY,P O BOX 428,Ludowici,Long,Georgia,31316,MARCUS HUGHES NOBLES,0,0,397,0,0,505,0,0,902,0,0,0,0,0,0,60,3,4,0,18,0,0,21,0,0,20,0,0,23,0,0,1,0,0,3,0,0,0,0,0,0,2,2,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,2003390,LOWNDES COUNTY,PO BOX 1227,Valdosta,Lowndes,Georgia,31601,A B MARTIN,8,0,1691,0,0,5003,0,406,6288,0,0,0,0,0,0,190,235,122,0,53,0,0,243,0,0,61,0,0,268,0,0,0,0,0,16,0,0,0,0,0,0,0,1,2,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,2003450,MACON COUNTY,SUMTER STREET,Oglethorpe,Macon,Georgia,31068,JACK L FOKES SR,0,0,2640,0,2,620,0,5,3257,0,0,0,0,0,0,0,450,350,0,96,0,0,50,0,0,110,0,0,55,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,2003480,MADISON COUNTY,PO BOX 37,Danielsville,Madison,Georgia,30633,EDGAR PINCKARD,0,2,665,1,1,2960,0,24,3605,0,1,0,0,1,0,10,3,50,0,12,1,0,137,0,0,14,1,0,152,0,0,0,0,0,6,0,0,0,0,0,1,0,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,2003510,MARIETTA CITY,145 DODD STREET,Marietta,Cobb,Georgia,30062,LOYD C COX,10,0,1135,0,0,3963,0,0,5098,0,0,0,0,0,0,0,276,81,0,33,0,0,181,0,0,36,0,0,202,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,2003540,ON COUNT,SIXTH AVENUE,Buena Vista,Marion,Georgia,31803,L K MOSS,2,0,856,0,0,530,0,59,1327,0,0,0,0,0,0,5,36,20,0,0,0,0,29,0,0,37,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,2003570,MCDUFFIE COUNTY,P O BOX 952,Thomson,McDuffie,Georgia,30824,J A MAXWELL,6,0,1861,1,0,1852,0,0,3714,0,3,0,0,2,0,0,100,0,0,51,0,0,100,0,0,57,0,0,110,0,0,1,0,0,2,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,2003600,MCINTOSH,495,Darien,McIntosh,Georgia,31305,W E ETHINGTON,4,0,1201,0,0,880,0,0,2081,0,2,0,0,4,0,0,200,15,0,47,0,0,38,0,0,53,0,0,44,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,2003630,MERIWETHER COUNTY,BOX H,Greenville,Meriwether,Georgia,30222,SAMUEL F MORRIS,10,0,2742,0,3,1875,0,74,4546,0,1,0,0,2,0,31,245,100,0,93,0,0,97,0,0,105,0,0,109,0,0,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,2003660,MILLER COUNTY       ,COURTHOUSE P O BOX 188,Colquitt,Miller,Georgia,31737,JAMES H MOORE,3,0,642,0,0,904,0,21,1525,0,3,0,0,0,0,19,102,8,0,17,0,0,55,0,0,18,0,0,61,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,2003690,MITCHELL COUNTY,T HOUSE P O BOX 273,Camilla,Mitchell,Georgia,0,E R RIGSBY,2,0,2022,0,0,483,0,0,2505,0,0,0,0,0,0,0,1200,0,0,65,0,0,47,0,0,67,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,2003720,MONROE COUNTY,BOX 637,Forsyth,Monroe,Georgia,31029,J N MITCHELL,0,0,1467,0,0,1003,0,12,2458,0,1,0,0,2,0,10,130,4,0,47,0,0,63,0,0,49,0,0,67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,2003750,MONTGOMERY COUNTY,P O BOX 315,MT VERNON,Montgomery,Georgia,30445,EMMIT E WARNOCK,0,0,629,0,0,780,0,50,1359,0,0,0,0,1,0,15,7,40,0,15,0,0,47,0,0,18,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,2003780,MORGAN COUNTY,102 COURTHOUSE,Madison,Morgan,Georgia,30650,DOYLE L HUFF,3,0,1589,0,0,1149,0,0,2738,0,0,0,0,0,0,0,110,84,0,51,0,0,63,0,0,56,0,0,71,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,2003840,MURRAY C,P O BOX 68,Chatsworth,Murray,Georgia,30705,DOUG GRIFFIN,6,4,13,4,3,3658,0,0,3682,0,0,0,0,10,0,15,5,15,0,0,0,0,142,0,0,0,0,0,155,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,2003870,MUSCOGEE COUNTY SCHOOL DISTRIC,1200 BRADLEY DRIVE,Columbus,Muscogee,Georgia,31906,WM HENRY SHAW,64,18,13131,107,105,24988,0,3,38346,0,13,0,0,0,0,0,1796,2518,0,439,3,2,1133,0,0,511,3,2,1297,0,0,59,0,0,177,0,0,0,0,0,0,0,0,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,2003930,NEWTON COUNTY                 ,2109 NEWTON DRIVE NE,Covington,Newton,Georgia,30209,J W RICHARDSON,10,0,2608,0,1,4421,0,4,7026,0,0,0,0,1,0,20,124,33,0,84,0,0,197,0,0,91,0,0,216,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,2003960,OCONEE C,BOX 146,Watkinsville,Oconee,Georgia,30677,S H SANDERS,3,0,390,0,0,1497,0,9,1878,0,0,0,0,0,0,5,3,5,0,6,0,0,71,0,0,8,0,0,76,0,0,0,0,0,9,0,0,0,0,0,0,2,0,1,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,2003990,OGLETHORPE COUNTY,P O BOX 190,Lexington,Oglethorpe,Georgia,30648,THOMAS Y HARRIS,0,0,1052,0,0,975,0,7,2020,0,0,0,0,1,0,0,40,45,0,17,0,0,74,0,0,19,0,0,87,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,2004020,PAULDING COUNTY,116 MAIN STREET,Dallas,Paulding,Georgia,30132,J C SCOGGINS JR,9,0,438,0,0,4436,0,0,4874,0,0,0,0,0,0,0,0,50,0,8,0,0,196,0,0,8,0,0,206,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,2004050,PEACH COUNTY,KNOXVILLE STREET,Fort Valley,Peach,Georgia,31030,ERNEST R ANDERSON,7,0,2434,0,0,1314,0,57,3691,0,1,0,0,1,0,2,300,56,0,85,0,0,67,0,0,95,0,0,76,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,2004080,PELHAM CITY,CHURCH STREET,Pelham,Mitchell,Georgia,31779,D D MORRISON,3,0,1024,0,0,770,0,71,1723,0,0,0,0,0,0,3,161,16,0,25,0,0,53,0,0,25,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,2004110,PICKENS COUNTY,B,Jasper,Pickens,Georgia,30143,GLENN ANDERSON,0,0,119,0,0,2300,0,44,2375,0,1,0,0,0,0,1,0,2,0,6,0,0,94,0,0,6,0,0,101,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,2004140,PIERCE COUNTY,BOX 349,Blackshear,Pierce,Georgia,31516,R T RIGGINS,6,0,581,0,0,1968,0,5,2544,0,0,0,0,0,0,3,13,32,0,25,0,0,81,0,0,26,0,0,87,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,2004170,PIKE COUNTY,P O BOX 386,Zebulon,Pike,Georgia,30295,LEE R FOREHAND,5,0,908,0,0,955,0,25,1838,0,3,0,0,0,0,10,75,2,0,31,0,0,54,0,0,35,0,0,60,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,2004200,POLK,600 COLLEGE STREET,Cedartown,Polk,Georgia,3012,GUY L TAYLOR,14,9,1438,0,2,5939,0,0,7388,0,1,0,0,2,0,0,11,27,0,41,0,0,257,0,0,44,0,0,287,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,3690987520,n,BOX 148             ,HAWKINSVI,Polk,Georgia,3,1036,1088611543,3812638720,768,0,232448,0,0,243712,0,6400,469760,0,768,0,0,0,0,0,56320,0,0,5376,0,0,16128,0,0,6144,0,0,17408,0,0,0,0,0,256,0,0,0,0,0,512,0,0,768,0,0,768,1024,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,2004260,PUTNAM COUNTY,304 W MARION ST,Eatonton,Putnam,Georgia,31024,A SWYMER,0,0,1390,0,0,659,0,0,2049,0,8,0,0,4,0,12,250,20,0,33,0,0,51,0,0,36,0,0,59,0,0,4,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,2004290,QUITMAN COUNTY SCH SYSTEM,BOX 137,Georgetown,Chatham,Georgia,3175,GEORGE M PHILLIPS,2,0,395,0,0,76,0,0,471,0,1,0,0,0,0,31,31,0,0,16,0,0,9,0,0,16,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,2004320,RABUN COUNTY,PO BOX 468,Clayton,Rabun,Georgia,30525,PHILLIP V BURRELL,5,1,16,2,5,1991,0,0,2015,0,0,0,0,3,0,0,0,56,0,0,0,0,89,0,0,0,0,0,96,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,2004350,RANDOLPH COUNTY,BOX 176,Cuthbert,Randolph,Georgia,31740,FRED H DARDEN JR,2,0,1497,0,0,390,0,0,1887,0,4,0,0,0,0,0,300,21,0,39,0,0,46,0,0,43,0,0,50,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,2004380,RICHMOND,2083 HECKLE STREET,Augusta,Richmond,Georgia,30904,HARVEY M DUNCAN,57,49,13774,257,172,18249,0,0,32497,0,0,0,0,0,0,0,4145,530,1,616,4,0,870,0,1,670,4,0,971,0,0,25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,2004410,ROCKDALE,1240 BULLDOG CIRCLE,Conyers,Rockdale,Georgia,30207,CHARLES A KENNEDY,7,0,1066,2,3,4627,0,0,5698,0,0,0,0,0,0,10,10,15,0,28,0,0,210,0,0,29,0,0,235,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,2004440,ROME CITY,307 EAST THIRD AVENUE,Rome,Floyd,Georgia,30161,JESSE C LASETER,15,0,2031,6,0,4082,0,0,6122,0,10,0,0,10,0,50,450,25,0,51,0,1,221,0,0,58,0,1,251,0,0,2,0,0,13,0,0,0,0,0,1,0,0,3,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,2004470,SCHLEY COUNTY,P O BOX 66,Ellaville,Schley,Georgia,31806,ARTHUR T MILLER,3,0,424,0,0,285,0,18,691,0,1,0,0,0,0,5,90,1,0,17,0,0,14,0,0,18,0,0,16,0,0,1,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2004500,SCREVEN COUNTY,216 MIMS ROAD,Sylvania,Screven,Georgia,30467,JOHN MILLS,6,0,1977,2,1,1234,0,0,3214,0,0,3,0,0,0,1,150,6,0,44,1,0,92,0,0,50,1,0,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2004530,SEMINOLE COUNTY,COURTHOUSE,Donalsonville,Seminole,Georgia,31745,N P MALCOM,3,0,919,0,0,1156,0,90,1986,0,1,0,0,2,0,0,55,16,0,31,0,0,59,0,0,34,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2004560,STEPHENS,PO BOX 846,Toccoa,Stephens,Georgia,30577,J EDWIN STOWE,8,0,746,16,5,3674,0,0,4441,0,3,0,0,7,0,0,0,125,0,13,0,0,187,0,0,14,0,0,199,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2004590,STEWART COUNTY,BOX 547,Lumpkin,Stewart,Georgia,31815,W M MURRAH,4,0,1420,0,0,189,0,5,1604,0,2,0,0,2,0,0,125,0,0,53,0,0,33,0,0,62,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,2004620,SUMTER COUNTY,P O BOX 967,Americus,Sumter,Georgia,31709,CARL STORY,6,0,1682,0,0,587,0,10,2259,0,0,0,0,0,0,28,675,0,0,56,1,0,54,0,0,61,1,0,58,0,0,3,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,2004650,TALBOT C,BOX 515,Talbotton,Talbot,Georgia,31827,HOMER D FOREMAN,4,0,1432,0,0,69,0,0,1501,0,2,0,0,0,0,39,153,0,0,55,0,0,10,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,2004680,TALIAFERRO COUNTY,92,Crawfordville,Taliaferro,Georgia,30631,LOLA H WILLIAMS,2,0,498,0,0,0,0,0,498,0,0,0,0,0,0,0,50,20,0,19,0,0,2,0,0,19,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,2004770,TATTNALL COUNTY,157,Reidsville,Tattnall,Georgia,30453,BEN F SIKES,6,0,1329,0,0,2074,0,21,3382,0,0,0,0,0,0,18,250,60,0,28,0,0,115,0,0,32,0,0,125,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,2004800,TAYLOR COUNTY,248,Butler,Taylor,Georgia,31006,NORMAN CARTER,4,0,1080,0,0,738,0,0,1818,0,4,0,0,2,0,12,85,0,0,34,0,0,31,0,0,39,0,0,34,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,2004830,TELFAIR COUNTY,240,MC RAE,Telfair,Georgia,31055,GWEN S FLANDERS,7,0,1504,0,0,1526,0,136,2894,0,1,0,0,0,0,20,150,15,0,43,0,0,99,0,0,47,0,0,107,0,0,0,0,0,6,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2004860,TERRELL,LEE,Dawson,Terrell,Georgia,31742,J A MCDONALD,4,0,2214,0,0,236,0,0,2450,0,7,0,0,0,0,0,800,10,0,80,0,0,35,0,0,85,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,2004890,THOMAS COUNTY,P O BOX 440,Thomasville,Thomas,Georgia,3179,E R CONE,6,0,1925,0,0,2302,0,251,3976,0,0,0,0,0,0,56,160,140,0,62,0,0,105,0,0,67,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,2004920,ASTON CITY          ,E LEE STREET,ASTON,Upson,Georgia,30286,H D MAGUIRE,4,0,809,0,0,1758,0,548,2019,0,1,0,0,4,0,0,60,0,0,21,0,1,81,0,0,23,0,1,98,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,2004950,ASVILLE CITY,915 E JACKSON STREET,ASVILLE,Thomas,Georgia,31792,MR DAN W BRAMLETT,8,0,2604,0,4,1614,0,0,4222,0,35,0,0,0,0,24,740,14,0,77,0,0,101,0,0,86,0,0,117,0,0,2,0,0,9,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,2004980,TIFT COUNTY,205 NORTH RIDGE AVENUE,Tifton,Tift,Georgia,4,A Q HAGAN,9,0,2423,4,2,4407,0,80,6756,0,3,0,0,3,0,25,225,33,0,87,0,0,186,0,0,93,0,0,209,0,0,0,0,0,16,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,2005040,TOOMBS COUNTY,OGLETHORPE STREET,Lyons,Toombs,Georgia,30436,H D JORDAN,5,0,691,0,0,1823,0,88,2426,0,0,0,0,0,0,0,0,0,0,24,0,0,91,0,0,24,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,2005070,TOWNS COUNTY,P O BOX 437,Hiawassee,Towns,Georgia,3054,BILL KENDALL SUPT,3,0,0,0,0,984,0,0,984,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,2005100,TREUTLEN COUNTY,108 FIRST STREET,Soperton,Treutlen,Georgia,30457,BOBBY DRIGGERS,0,0,605,0,0,769,0,0,1374,0,0,0,0,0,0,5,8,10,0,14,0,0,46,0,0,18,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,2005130,TRION CITY,DALTON STREET,Trion,Chattooga,Georgia,30753,A J STRICKLAND,2,0,42,0,0,843,0,539,346,0,0,0,0,2,0,3,0,0,0,1,1,0,35,0,0,1,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,2005160,TROUP COUNTY,118 RIDLEY AVENUE,LaGrange,Troup,Georgia,30240,OTIS J ABERNATHY,8,0,834,0,1,2097,0,127,2805,0,2,0,0,1,0,1,3,1,0,46,0,0,72,0,0,51,0,0,82,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,2005190,TURNER COUNTY,TWO-THIRTEEN N CLEVELAND ST,Ashburn,Turner,Georgia,31714,MR D C ROYAL,4,0,1120,0,0,1065,0,7,2178,0,1,0,0,0,0,0,115,5,0,26,0,0,68,0,0,29,0,0,75,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,2005220,TWIGGS C,BOX 232,Jeffersonville,Twiggs,Georgia,3104,W H JOHNSON JR,6,0,1509,0,0,426,0,21,1935,0,2,0,0,0,0,86,230,21,0,56,0,0,27,0,0,62,0,0,29,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2005250,UNION COUNTY,PO BOX 128,Blairsville,Union,Georgia,30512,WAYNE THOMPSON,4,0,0,4,0,1696,0,0,1700,0,0,0,0,0,0,0,11,60,0,0,0,0,73,0,0,0,0,0,85,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,2005280,UPSO,OX 831,Thomaston,Upson,Georgia,30286,CLIFFORD L MCSWAIN,7,0,1136,0,1,1573,0,0,2710,0,0,0,0,0,0,0,125,0,0,26,0,0,80,0,0,28,0,0,92,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,2005310,VALDOSTA CITY,1215 N SLATER ST P O BOX 1085 ,Valdosta,Lowndes,Georgia,31601,JAMES F GOOLSBY,13,4,3703,7,4,3801,0,197,7322,0,0,0,0,0,0,371,909,40,0,107,0,0,224,0,0,118,0,0,242,0,0,4,0,0,12,0,0,0,0,0,0,2,2,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,2005340,VIDALIA CITY,WATERS DRIVE                  ,Vidalia,Toombs,Georgia,30474,TOM P HUTCHESON,5,0,962,1,1,1405,0,104,2265,0,1,0,0,0,0,62,112,7,0,27,0,0,75,0,0,31,0,0,84,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,2005370,WALKER COUNTY,P O BOX 29,LaFayette,Walker,Georgia,30728,N M EPPERSON JR,25,0,709,0,0,10301,0,128,10882,0,0,0,0,2,0,592,25,0,0,22,0,0,414,0,0,23,0,0,465,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,2005400,WALTON C,115 OAK STREET,Monroe,Walton,Georgia,30655,JOE B BRADLEY,7,0,1620,0,0,3690,0,43,5267,0,0,0,0,1,0,0,110,125,0,39,0,0,177,0,0,42,0,0,194,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,2005430,WARE COUNTY,201 STATE STREET,Waycross,Ware,Georgia,31501,DR JEROME C COX,0,8,219,2,0,3528,0,0,3757,0,0,0,0,2,0,50,0,3,0,8,0,1,142,0,0,8,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,2005460,WARREN COUNTY,107 ACADEMY STREET,Warrenton,Warren,Georgia,30828,GEO M HOLLIMAN,3,0,1324,0,0,252,0,0,1576,0,0,0,0,0,0,9,274,19,0,33,0,0,32,0,0,38,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,2005490,WASHINGTON COUNTY,210 NORTH HARRIS STREET,Sandersville,Washington,Georgia,31082,W B OUZTS JR,6,0,3338,3,0,1009,0,0,4350,0,12,0,0,6,0,0,771,0,0,87,0,0,95,0,0,98,0,0,106,0,0,2,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
